"","SRRecordID","ServiceRequestNum","SRType","MethodReceived","CreatedDate","SRStatus","StatusDate","DueDate","CloseDate","Agency","LastActivity","LastActivityDate","Outcome","Address","ZipCode","Neighborhood","CouncilDistrict","PoliceDistrict","PolicePost","Latitude","Longitude","GeoLocation"
"2850","5004M00000ZwGPnQAN","19-00708558","SW-Boarding","API","10/18/2019 04:03:08 PM","Pending","10/18/2019 04:03:08 PM","10/25/2019 04:03:08 PM","","Solid Waste",NA,NA,NA,"1704 LEMMON ST, Baltimore City, 21223",21223,"Union Square",9,"Southern",NA,39.2858045331659,-76.6441746485988,"(39.28580453316588, -76.64417464859885)"
"2851","5004M00000ZwGPiQAN","19-00708557","SW-Rat Rubout Proactive","System","10/18/2019 04:02:58 PM","Closed","10/18/2019 04:03:08 PM","10/23/2019 04:02:58 PM","10/18/2019 04:03:10 PM","Solid Waste",NA,NA,NA,"2811 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3376296932904,-76.6679748637344,"(39.337629693290374, -76.66797486373439)"
"2852","5004M00000ZwGPdQAN","19-00708556","SW-Rat Rubout Proactive","System","10/18/2019 04:02:43 PM","Closed","10/18/2019 04:02:52 PM","10/23/2019 04:02:43 PM","10/18/2019 04:02:54 PM","Solid Waste",NA,NA,NA,"2809 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3376592133956,-76.6679094146264,"(39.33765921339559, -76.66790941462635)"
"2853","5004M00000ZwGPYQA3","19-00708555","WW-Surface Repair","Phone","10/18/2019 04:02:27 PM","Open","10/18/2019 04:05:05 PM","11/17/2019 04:02:27 PM","","Water Wastewater",NA,NA,NA,"1914 EUTAW PL, Baltimore City, 21217",21217,"Madison Park",11,"Central",NA,39.308820719137,-76.6326175108553,"(39.308820719136996, -76.63261751085531)"
"2854","5004M00000ZwGPTQA3","19-00708554","FCPF-Trial Request-Parking","Mail","10/18/2019 04:02:03 PM","New","10/18/2019 04:02:03 PM","11/17/2019 04:02:03 PM","","Finance",NA,NA,NA,"200 N HOLLIDAY ST, Baltimore City, 21202",21202,"Downtown",11,"Central",NA,39.2916620255563,-76.6105550036103,"(39.29166202555632, -76.61055500361026)"
"2855","5004M00000ZwGPJQA3","19-00708553","SW-Rat Rubout Proactive","System","10/18/2019 04:01:39 PM","Closed","10/18/2019 04:01:52 PM","10/23/2019 04:01:39 PM","10/18/2019 04:01:54 PM","Solid Waste",NA,NA,NA,"2807 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3376863139557,-76.6678430799152,"(39.33768631395573, -76.66784307991516)"
"2856","5004M00000ZwGPEQA3","19-00708552","WW-Sewer Water In Basement","Phone","10/18/2019 04:01:27 PM","Open","10/20/2019 09:41:31 AM","10/22/2019 04:01:27 PM","","Water Wastewater",NA,NA,NA,"319 N PAYSON ST, Baltimore City, 21223",21223,"Penrose/Fayette Street Outreach",9,"Western",NA,39.2923981383481,-76.6487503421555,"(39.29239813834809, -76.64875034215547)"
"2857","5004M00000ZwGP9QAN","19-00708551","SW-Rat Rubout Proactive","System","10/18/2019 04:01:25 PM","Closed","10/18/2019 04:01:35 PM","10/23/2019 04:01:25 PM","10/18/2019 04:01:37 PM","Solid Waste",NA,NA,NA,"2805 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3377118364317,-76.667777881866,"(39.33771183643174, -76.66777788186597)"
"2858","5004M00000ZwGOzQAN","19-00708550","SW-Rat Rubout Proactive","System","10/18/2019 04:01:12 PM","Closed","10/18/2019 04:01:23 PM","10/23/2019 04:01:12 PM","10/18/2019 04:01:24 PM","Solid Waste",NA,NA,NA,"2803 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3377374775399,-76.6677142122409,"(39.337737477539946, -76.66771421224092)"
"2859","5004M00000ZwGOuQAN","19-00708549","SW-Rat Rubout Proactive","System","10/18/2019 04:00:37 PM","Closed","10/18/2019 04:01:08 PM","10/23/2019 04:00:37 PM","10/18/2019 04:01:10 PM","Solid Waste",NA,NA,NA,"2801 BOARMAN AVE, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3377599542032,-76.667649204555,"(39.337759954203236, -76.66764920455502)"
"2860","5004M00000ZwGOaQAN","19-00708548","TTR-Vehicle Removal","System","10/18/2019 03:59:58 PM","Open","10/21/2019 10:22:42 AM","10/22/2019 03:59:58 PM","","Transportation",NA,NA,NA,"3100 BLK ELGIN AVE, Baltimore City, 21216",21216,"Walbrook",7,"Southwestern",NA,39.3132707260176,-76.6698256832878,"(39.31327072601763, -76.66982568328781)"
"2861","5004M00000ZwGOLQA3","19-00708546","SW-Rat Rubout","Phone","10/18/2019 03:59:27 PM","New","10/18/2019 03:59:27 PM","11/01/2019 03:59:27 PM","","Solid Waste",NA,NA,NA,"4716 AMBERLEY AVE, Baltimore City, 21229",21229,"Tremont",8,"Southwestern",NA,39.2823749066547,-76.6936943133363,"(39.28237490665465, -76.69369431333634)"
"2862","5004M00000ZwGOGQA3","19-00708545","BGE-StLight(s) Out","API","10/18/2019 03:59:15 PM","Closed","10/18/2019 03:59:15 PM","10/22/2019 03:59:15 PM","10/19/2019 01:05:22 AM","BGE",NA,NA,NA,"4759 MELBOURNE RD, Baltimore City, 21229",21229,"Beechfield",8,"Southwestern",NA,39.272259150123,-76.696020743168,"(39.27225915012305, -76.69602074316805)"
"2863","5004M00000ZwGNhQAN","19-00708543","SW-Mixed Refuse","Phone","10/18/2019 03:58:32 PM","Closed","10/21/2019 09:22:32 AM","10/19/2019 03:58:32 PM","10/21/2019 09:22:33 AM","Solid Waste",NA,NA,NA,"2539 E OLIVER ST, Baltimore City, 21213",21213,"Berea",13,"Eastern",NA,39.307842182827,-76.5815949554904,"(39.30784218282701, -76.5815949554904)"
"2864","5004M00000ZwGNcQAN","19-00708542","SW-Mixed Refuse","Phone","10/18/2019 03:58:21 PM","Closed","10/19/2019 12:10:40 PM","10/19/2019 03:58:21 PM","10/19/2019 12:10:41 PM","Solid Waste",NA,NA,NA,"4516 FAIRFAX RD, Baltimore City, 21216",21216,"West Forest Park",8,"Northwestern",NA,39.3186377763461,-76.6915422148998,"(39.31863777634608, -76.6915422148998)"
"2865","5004M00000ZwGNXQA3","19-00708541","SW-Boarding","API","10/18/2019 03:58:07 PM","Pending","10/18/2019 03:58:07 PM","10/25/2019 03:58:07 PM","","Solid Waste",NA,NA,NA,"2006 WILHELM ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2837255590647,-76.6489794264486,"(39.28372555906471, -76.64897942644856)"
"2866","5004M00000ZwGNSQA3","19-00708540","TR-Youth Snow Program Student Application Request","Phone","10/18/2019 03:57:40 PM","New","10/18/2019 03:57:40 PM","11/17/2019 03:57:40 PM","","Transportation",NA,NA,NA,"229 S HILTON ST, Baltimore City, 21229",21229,"Carroll-South Hilton",9,"Southwestern",NA,39.2825323812421,-76.6718707203035,"(39.28253238124207, -76.67187072030354)"
"2867","5004M00000ZwGNNQA3","19-00708539","FCPF-Trial Request-Parking","Mail","10/18/2019 03:57:34 PM","New","10/18/2019 03:57:34 PM","11/17/2019 03:57:34 PM","","Finance",NA,NA,NA,"200 N HOLLIDAY ST, Baltimore City, 21202",21202,"Downtown",11,"Central",NA,39.2916620255563,-76.6105550036103,"(39.29166202555632, -76.61055500361026)"
"2868","5004M00000ZwGNIQA3","19-00708538","SW-Rat Rubout Proactive","System","10/18/2019 03:57:28 PM","Closed","10/18/2019 03:57:37 PM","10/23/2019 03:57:28 PM","10/18/2019 03:57:38 PM","Solid Waste",NA,NA,NA,"4312 REISTERSTOWN RD, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3378650568133,-76.6674565955246,"(39.337865056813335, -76.66745659552463)"
"2869","5004M00000ZwGN8QAN","19-00708537","SW-Bulk Scheduled","Phone","10/18/2019 03:57:12 PM","New","10/18/2019 03:57:12 PM","01/16/2020 03:57:12 PM","","Solid Waste",NA,NA,NA,"2610 PIERPONT ST, Baltimore City, 21230",21230,"Mount Winans",10,"Southern",NA,39.2603580176283,-76.6435960517778,"(39.260358017628256, -76.64359605177782)"
"2870","5004M00000ZwGN3QAN","19-00708536","SW-Rat Rubout Proactive","System","10/18/2019 03:57:04 PM","Closed","10/18/2019 03:57:14 PM","10/23/2019 03:57:04 PM","10/18/2019 03:57:16 PM","Solid Waste",NA,NA,NA,"4310 REISTERSTOWN RD, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3378099535366,-76.6674149169985,"(39.33780995353657, -76.66741491699851)"
"2871","5004M00000ZwGMjQAN","19-00708534","SW-Rat Rubout Proactive","System","10/18/2019 03:56:41 PM","Closed","10/18/2019 03:56:52 PM","10/23/2019 03:56:41 PM","10/18/2019 03:56:54 PM","Solid Waste",NA,NA,NA,"4308 REISTERSTOWN RD, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.3377640097691,-76.6673904815245,"(39.33776400976909, -76.6673904815245)"
"2872","5004M00000ZwGMZQA3","19-00708533","SW-Bulk Scheduled","API","10/18/2019 03:56:32 PM","New","10/18/2019 03:56:32 PM","01/16/2020 03:56:32 PM","","Solid Waste",NA,NA,NA,"6232 NORTHWOOD DR, BC",21212,"Lake Walker",4,"Northern",NA,39.3715785622727,-76.5980390065638,"(39.371578562272695, -76.59803900656381)"
"2873","5004M00000ZwGMPQA3","19-00708532","TTR-Vehicle Removal","System","10/18/2019 03:56:30 PM","Closed","10/21/2019 10:59:47 AM","10/22/2019 03:56:30 PM","10/21/2019 10:59:48 AM","Transportation",NA,NA,NA,"1800 BRADDISH AVE, Baltimore City, 21216",21216,"Coppin Heights/Ash-Co-East",7,"Western",NA,39.3084200678548,-76.6612394047905,"(39.30842006785485, -76.66123940479052)"
"2874","5004M00000ZwGMKQA3","19-00708531","SW-Mixed Refuse","Phone","10/18/2019 03:56:28 PM","Closed","10/21/2019 09:32:13 AM","10/19/2019 03:56:28 PM","10/21/2019 09:32:14 AM","Solid Waste",NA,NA,NA,"1404 N POTOMAC ST, Baltimore City, 21213",21213,"Berea",13,"Eastern",NA,39.3073897306574,-76.5760250827269,"(39.30738973065744, -76.57602508272693)"
"2875","5004M00000ZwGMFQA3","19-00708530","WW-Water Meter Cover Missing or Damaged","API","10/18/2019 03:56:16 PM","Open","10/20/2019 09:14:54 AM","10/25/2019 03:56:16 PM","","Water Wastewater",NA,NA,NA,"6805 BOSTON AVE, Baltimore City, 21222",21222,"Graceland Park",1,"Southeastern",NA,39.2801249504488,-76.5299939826322,"(39.28012495044877, -76.5299939826322)"
"2876","5004M00000ZwGM5QAN","19-00708529","SW-Appliance (White Goods)","Phone","10/18/2019 03:56:06 PM","New","10/18/2019 03:56:06 PM","10/21/2019 03:56:06 PM","","Solid Waste",NA,NA,NA,"5441 JONQUIL AVE, Baltimore City, 21215",21215,"Arlington",5,"Northwestern",NA,39.3496882617481,-76.6857075743815,"(39.34968826174814, -76.68570757438145)"
"2877","5004M00000ZwGM0QAN","19-00708528","SW-Dirty Street Proactive","Internal","10/18/2019 03:55:48 PM","Closed","10/18/2019 03:57:00 PM","10/25/2019 03:55:48 PM","10/18/2019 03:57:01 PM","Solid Waste",NA,NA,NA,"600 WHITMORE AVE, Baltimore City, 21216",21216,"Rosemont Homeowners/Tenants",9,"Western",NA,39.2951239007133,-76.6581332689724,"(39.29512390071332, -76.65813326897242)"
"2878","5004M00000ZwGLvQAN","19-00708527","SW-Rat Rubout Proactive","Internal","10/18/2019 03:55:23 PM","Closed","10/18/2019 03:56:01 PM","10/23/2019 03:55:23 PM","10/18/2019 03:56:02 PM","Solid Waste",NA,NA,NA,"4306 REISTERSTOWN RD, Baltimore City, 21215",21215,"Towanda-Grantley",6,"Northwestern",NA,39.337715734741,-76.6673514046301,"(39.33771573474096, -76.6673514046301)"
"2879","5004M00000ZwGLbQAN","19-00708526","SW-Recycling","Phone","10/18/2019 03:54:11 PM","Closed","10/19/2019 01:23:11 PM","10/19/2019 03:54:11 PM","10/19/2019 01:23:11 PM","Solid Waste",NA,NA,NA,"3518 COTTAGE AVE, Baltimore City, 21215",21215,"Park Circle",6,"Northwestern",NA,39.3289469668157,-76.657971421547,"(39.3289469668157, -76.65797142154699)"
"2880","5004M00000ZwGLWQA3","19-00708525","FIR-Fire Smoke Alarm Installation Request","Phone","10/18/2019 03:53:50 PM","Closed","10/18/2019 04:49:32 PM","10/25/2019 03:53:50 PM","10/18/2019 04:49:33 PM","Fire Department",NA,NA,NA,"5521 CEDONIA AVE, Baltimore City, 21206",21206,"Cedonia",2,"Northeastern",NA,39.3344197515397,-76.5327699264174,"(39.33441975153969, -76.53276992641742)"
"2881","5004M00000ZwGLRQA3","19-00708524","SW-Dirty Alley Proactive","Internal","10/18/2019 03:53:47 PM","Closed","10/18/2019 03:55:07 PM","10/25/2019 03:53:47 PM","10/18/2019 03:55:08 PM","Solid Waste",NA,NA,NA,"800 MCCULLOH ST, BC",21201,"Seton Hill",11,"Central",NA,39.2987072660335,-76.6230677760429,"(39.298707266033524, -76.62306777604294)"
"2882","5004M00000ZwGLCQA3","19-00708522","SW-Recycling","Phone","10/18/2019 03:53:32 PM","Closed","10/19/2019 10:58:39 AM","10/19/2019 03:53:32 PM","10/19/2019 10:58:40 AM","Solid Waste",NA,NA,NA,"2637 MILES AVE, Baltimore City, 21211",21211,"Remington",12,"Northern",NA,39.3191200245097,-76.6222404572504,"(39.3191200245097, -76.62224045725037)"
"2883","5004M00000ZwGL7QAN","19-00708521","WW-Storm Inlet Choke","API","10/18/2019 03:53:26 PM","Open","10/18/2019 03:55:05 PM","10/25/2019 03:53:26 PM","","Water Wastewater",NA,NA,NA,"HARFORD RD & N BROADWAY & BONAPARTE AVE, Baltimore City, 21213",21218,"East Baltimore Midway",12,"Eastern",NA,39.3141751475513,-76.5979835991939,"(39.31417514755131, -76.59798359919388)"
"2884","5004M00000ZwGKsQAN","19-00708519","SW-Bulk Scheduled","Phone","10/18/2019 03:52:31 PM","New","10/18/2019 03:52:31 PM","01/16/2020 03:52:31 PM","","Solid Waste",NA,NA,NA,"4500 ASHLAND AVE, Baltimore City, 21205",21205,"Orangeville",13,"Eastern",NA,39.3020200621439,-76.5594123069349,"(39.302020062143946, -76.55941230693492)"
"2885","5004M00000ZwGKnQAN","19-00708518","TRT-Sign New","Phone","10/18/2019 03:52:23 PM","Open","10/18/2019 03:55:10 PM","12/07/2019 03:52:23 PM","","Transportation",NA,NA,NA,"412 LYMAN AVE, Baltimore City, 21212",21212,"Homeland",4,"Northern",NA,39.3589782195459,-76.6112624487933,"(39.358978219545904, -76.61126244879331)"
"2886","5004M00000ZwGKiQAN","19-00708517","FCCS-Other","Phone","10/18/2019 03:52:19 PM","Closed","10/21/2019 10:04:28 AM","12/17/2019 03:52:19 PM","10/21/2019 10:04:30 AM","Finance",NA,NA,NA,"204 N PORT ST, Baltimore City, 21224",21224,"Patterson Place",13,"Southeastern",NA,39.2947418470975,-76.5828788483205,"(39.294741847097455, -76.58287884832048)"
"2887","5004M00000ZwGKdQAN","19-00708516","SW-Bulk Scheduled","API","10/18/2019 03:51:52 PM","New","10/18/2019 03:51:52 PM","01/16/2020 03:51:52 PM","","Solid Waste",NA,NA,NA,"3100 BRENDAN AVE, Baltimore City, 21213",21213,"Belair-Edison",13,"Northeastern",NA,39.3228833440831,-76.5702814965593,"(39.322883344083124, -76.57028149655928)"
"2888","5004M00000ZwGKOQA3","19-00708514","FIR-Fire Smoke Alarm Installation Request","Phone","10/18/2019 03:51:21 PM","Closed","10/18/2019 04:53:03 PM","10/25/2019 03:51:21 PM","10/18/2019 04:53:03 PM","Fire Department",NA,NA,NA,"824 W 33RD ST, Baltimore City, 21211",21211,"Hampden",14,"Northern",NA,39.3271405543289,-76.6303799034336,"(39.32714055432895, -76.63037990343364)"
"2889","5004M00000ZwGKJQA3","19-00708513","TRT-Signal Timing","Phone","10/18/2019 03:51:13 PM","Open","10/18/2019 03:55:13 PM","11/17/2019 03:51:13 PM","","Transportation",NA,NA,NA,"REISTERSTOWN RD & W ROGERS AVE, Baltimore City, 21215",21215,"Woodmere",5,"Northwestern",NA,39.3475899009386,-76.6901119051068,"(39.34758990093863, -76.69011190510676)"
"2890","5004M00000ZwGKEQA3","19-00708512","TRA-Ombudsman Review","Mail","10/18/2019 03:51:09 PM","New","10/18/2019 03:51:09 PM","10/18/2019 03:51:09 PM","","Transportation",NA,NA,NA,"200 N HOLLIDAY ST, Baltimore City, 21202",21202,"Downtown",11,"Central",NA,39.2916620255563,-76.6105550036103,"(39.29166202555632, -76.61055500361026)"
"2891","5004M00000ZwGK9QAN","19-00708511","TTR-Vehicle Removal","System","10/18/2019 03:51:00 PM","Open","10/21/2019 10:20:56 AM","10/22/2019 03:51:00 PM","","Transportation",NA,NA,NA,"2200 CEDLEY ST, Baltimore City, 21230",21230,"Westport",10,"Southern",NA,39.2638621644724,-76.631813195585,"(39.26386216447237, -76.63181319558495)"
"2892","5004M00000ZwGJuQAN","19-00708510","TEC-Footways Complaint","API","10/18/2019 03:50:08 PM","New","10/18/2019 03:50:08 PM","10/21/2019 03:50:08 PM","","Transportation",NA,NA,NA,"1800 E CHASE ST, Baltimore City, 21213",21213,"Middle East",12,"Eastern",NA,39.3034634711388,-76.5923780733164,"(39.303463471138805, -76.59237807331641)"
"2893","5004M00000ZwGJpQAN","19-00708509","WW-Water No Water","Phone","10/18/2019 03:50:03 PM","Open","10/18/2019 09:38:05 PM","10/19/2019 03:50:03 PM","","Water Wastewater",NA,NA,NA,"4050 HILTON RD, Baltimore City, 21215",21215,"East Arlington",6,"Northwestern",NA,39.3327154124037,-76.6669756274852,"(39.33271541240365, -76.6669756274852)"
"2894","5004M00000ZwGJkQAN","19-00708508","HLTH-Animal In Danger/Injured/Abused/Neglected","Phone","10/18/2019 03:49:30 PM","Closed","10/18/2019 06:23:07 PM","10/21/2019 03:49:30 PM","10/18/2019 06:23:08 PM","Health",NA,NA,NA,"2310 WINCHESTER ST, BC",21216,"Bridgeview/Greenlawn",9,"Western",NA,39.3017287515805,-76.6543912733222,"(39.30172875158051, -76.6543912733222)"
"2895","5004M00000ZwGJaQAN","19-00708507","SW-Boarding","API","10/18/2019 03:49:11 PM","Pending","10/18/2019 03:49:11 PM","10/25/2019 03:49:11 PM","","Solid Waste",NA,NA,NA,"1702 LEMMON ST, Baltimore City, 21223",21223,"Union Square",9,"Southern",NA,39.2858073858564,-76.6441400107558,"(39.28580738585642, -76.64414001075576)"
"2896","5004M00000ZwGJVQA3","19-00708506","SW-Dirty Street Proactive","Internal","10/18/2019 03:49:07 PM","Closed","10/18/2019 03:50:14 PM","10/25/2019 03:49:07 PM","10/18/2019 03:50:15 PM","Solid Waste",NA,NA,NA,"300 BLK N GREENE ST, Baltimore City, 21201",21201,"University Of Maryland",11,"Central",NA,39.2932924292438,-76.6238857037571,"(39.2932924292438, -76.62388570375711)"
"2897","5004M00000ZwGJQQA3","19-00708505","SW-Cleaning","API","10/18/2019 03:49:03 PM","Open","10/18/2019 03:49:03 PM","11/17/2019 03:49:03 PM","","Solid Waste",NA,NA,NA,"1011 E BIDDLE ST, Baltimore City, 21202",21202,"Johnston Square",12,"Eastern",NA,39.3038192325488,-76.6031941184747,"(39.30381923254881, -76.60319411847473)"
"2898","5004M00000ZwGJLQA3","19-00708504","SW-Cleaning","API","10/18/2019 03:48:55 PM","Open","10/18/2019 03:48:55 PM","11/17/2019 03:48:55 PM","","Solid Waste",NA,NA,NA,"3111 WESTWOOD AVE, Baltimore City, 21216",21216,"Rosemont",7,"Southwestern",NA,39.3077334798676,-76.6702011597139,"(39.30773347986763, -76.67020115971388)"
"2899","5004M00000ZwGJGQA3","19-00708503","SW-Appliance (White Goods)","API","10/18/2019 03:48:54 PM","New","10/18/2019 03:48:54 PM","10/21/2019 03:48:54 PM","","Solid Waste",NA,NA,NA,"3825 BOWERS AVE, Baltimore City, 21207",21207,"Grove Park",5,"Northwestern",NA,39.3383916182414,-76.7030037957869,"(39.33839161824143, -76.70300379578687)"
"2900","5004M00000ZwGJ6QAN","19-00708502","SW-HGW","API","10/18/2019 03:48:48 PM","Open","10/18/2019 03:48:48 PM","11/17/2019 03:48:48 PM","","Solid Waste",NA,NA,NA,"2218 E NORTH AVE, Baltimore City, 21213",21213,"South Clifton Park",12,"Eastern",NA,39.3127251365367,-76.5869643894984,"(39.31272513653666, -76.58696438949839)"
"2901","5004M00000ZwGJ1QAN","19-00708501","SW-Boarding","API","10/18/2019 03:48:40 PM","Pending","10/18/2019 03:48:40 PM","10/25/2019 03:48:40 PM","","Solid Waste",NA,NA,NA,"2002 WILHELM ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2837170092698,-76.648886738836,"(39.28371700926976, -76.64888673883598)"
"2902","5004M00000ZwGIwQAN","19-00708500","SW-Cleaning","API","10/18/2019 03:48:33 PM","Open","10/18/2019 03:48:33 PM","11/17/2019 03:48:33 PM","","Solid Waste",NA,NA,NA,"407 S PAYSON ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.282685173996,-76.6481042380957,"(39.28268517399598, -76.64810423809571)"
"2903","5004M00000ZwGIrQAN","19-00708499","SW-Cleaning","API","10/18/2019 03:48:25 PM","Open","10/18/2019 03:48:25 PM","11/17/2019 03:48:25 PM","","Solid Waste",NA,NA,NA,"2914 PULASKI HWY, Baltimore City, 21224",21224,"Ellwood Park/Monument",13,"Southeastern",NA,39.2953606078149,-76.5752431282465,"(39.2953606078149, -76.57524312824654)"
"2904","5004M00000ZwGIhQAN","19-00708498","SW-Cleaning","API","10/18/2019 03:48:17 PM","Open","10/18/2019 03:48:16 PM","11/17/2019 03:48:17 PM","","Solid Waste",NA,NA,NA,"405 S PAYSON ST, Baltimore City, 21223",21223,"Carrollton Ridge",9,"Southern",NA,39.2827098108688,-76.6481331153799,"(39.28270981086883, -76.64813311537993)"
"2905","5004M00000ZwGI9QAN","19-00708497","TRS-Parking Complaint","Phone","10/18/2019 03:48:15 PM","Closed","10/18/2019 06:42:50 PM","10/19/2019 03:48:15 PM","10/18/2019 06:42:51 PM","Transportation",NA,NA,NA,"11 E SARATOGA ST, Baltimore City, 21202",21202,"Downtown",11,"Central",NA,39.2921965905195,-76.6145288622294,"(39.29219659051948, -76.61452886222938)"
"2906","5004M00000ZwGIcQAN","19-00708496","SW-Cleaning","API","10/18/2019 03:48:09 PM","Open","10/18/2019 03:48:09 PM","11/17/2019 03:48:09 PM","","Solid Waste",NA,NA,NA,"1005 E BIDDLE ST, Baltimore City, 21202",21202,"Johnston Square",12,"Eastern",NA,39.3038132788678,-76.6033269617071,"(39.30381327886778, -76.60332696170707)"
"2907","5004M00000ZwGIXQA3","19-00708495","WW-Surface Repair","Phone","10/18/2019 03:48:04 PM","Open","10/18/2019 03:50:05 PM","11/17/2019 03:48:04 PM","","Water Wastewater",NA,NA,NA,"3403 DEVONSHIRE DR, Baltimore City, 21215",21215,"Glen",5,"Northwestern",NA,39.3576143051596,-76.6862652946944,"(39.35761430515961, -76.68626529469444)"
"2908","5004M00000ZwGISQA3","19-00708494","ECC-Information Request","Phone","10/18/2019 03:48:01 PM","Closed","10/18/2019 03:48:01 PM","10/20/2019 03:48:01 PM","10/18/2019 03:48:59 PM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"2909","5004M00000ZwGI8QAN","19-00708492","SW-Dirty Street Proactive","Internal","10/18/2019 03:47:16 PM","Closed","10/18/2019 03:48:39 PM","10/25/2019 03:47:16 PM","10/18/2019 03:48:40 PM","Solid Waste",NA,NA,NA,"400 N GREENE ST, Baltimore City, 21201",21201,"University Of Maryland",11,"Central",NA,39.294298780666,-76.6242115753709,"(39.294298780666004, -76.62421157537086)"
"2910","5004M00000ZwGI3QAN","19-00708491","HCD-Illegal Dumping","API","10/18/2019 03:47:13 PM","Open","10/21/2019 08:00:10 AM","10/21/2019 03:47:13 PM","","Housing",NA,NA,NA,"700 BLK N EDEN ST, Baltimore City, 21205",21205,"Gay Street",12,"Eastern",NA,39.2987150711723,-76.5991702467278,"(39.29871507117226, -76.59917024672782)"
"2911","5004M00000ZwGHyQAN","19-00708490","SW-Dirty Street","Phone","10/18/2019 03:47:00 PM","New","10/18/2019 03:47:00 PM","10/25/2019 03:47:00 PM","","Solid Waste",NA,NA,NA,"WETHEREDSVILLE RD & WINDSOR MILL RD, Baltimore City, 21216",21216,"West Forest Park",8,"Southwestern",NA,39.3124002388105,-76.6899838513046,"(39.31240023881049, -76.68998385130458)"
"2912","5004M00000ZwGHtQAN","19-00708489","TTR-Vehicle Removal","System","10/18/2019 03:46:54 PM","Open","10/21/2019 10:19:45 AM","10/22/2019 03:46:54 PM","","Transportation",NA,NA,NA,"4100 AUDREY AVE, Baltimore City, 21225",21225,"Brooklyn",10,"Southern",NA,39.2304933493348,-76.6034608146925,"(39.23049334933476, -76.60346081469254)"
"2913","5004M00000ZwGHjQAN","19-00708488","SW-Dirty Street","API","10/18/2019 03:46:17 PM","New","10/18/2019 03:46:17 PM","10/25/2019 03:46:17 PM","","Solid Waste",NA,NA,NA,"1615 E BIDDLE ST, Baltimore City, 21213",21213,"Gay Street",12,"Eastern",NA,39.3040816414541,-76.5957251594064,"(39.30408164145415, -76.59572515940636)"
"2914","5004M00000ZwGHZQA3","19-00708487","TR-Youth Snow Program Resident Registration","Phone","10/18/2019 03:46:07 PM","New","10/18/2019 03:46:07 PM","11/17/2019 03:46:07 PM","","Transportation",NA,NA,NA,"3802 GELSTON DR, Baltimore City, 21229",21229,"Edmondson Village",8,"Southwestern",NA,39.2957671327703,-76.6804069636019,"(39.29576713277032, -76.68040696360194)"
"2915","5004M00000ZwGHUQA3","19-00708486","TR-Youth Snow Program Resident Registration","Phone","10/18/2019 03:45:40 PM","New","10/18/2019 03:45:40 PM","11/17/2019 03:45:40 PM","","Transportation",NA,NA,NA,"3805 PASCAL AVE, Baltimore City, 21226",21226,"Curtis Bay",10,"Southern",NA,39.2303044785981,-76.5912920396812,"(39.230304478598065, -76.59129203968125)"
"2916","5004M00000ZwGHFQA3","19-00708485","SW-Dirty Alley","Internal","10/18/2019 03:45:22 PM","New","10/18/2019 03:45:22 PM","10/25/2019 03:45:22 PM","","Solid Waste",NA,NA,NA,"2701 KENNEDY AVE, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.32238186095,-76.5948101740892,"(39.32238186095002, -76.59481017408922)"
"2917","5004M00000ZwGHAQA3","19-00708484","ECC-Information Request","Phone","10/18/2019 03:45:18 PM","Closed","10/18/2019 03:45:18 PM","10/20/2019 03:45:18 PM","10/18/2019 03:45:59 PM","Call Center",NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,""
"2918","5004M00000ZwGH5QAN","19-00708483","TRS-Parking Complaint","Phone","10/18/2019 03:45:15 PM","Closed","10/18/2019 06:49:37 PM","10/19/2019 03:45:15 PM","10/18/2019 06:49:38 PM","Transportation",NA,NA,NA,"MORLING AVE & COX ST, BC",21211,"Hampden",7,"Northern",NA,39.333734511847,-76.6399426376819,"(39.333734511846984, -76.6399426376819)"
"2919","5004M00000ZwGH0QAN","19-00708482","SW-Dirty Street Proactive","Internal","10/18/2019 03:45:01 PM","Closed","10/18/2019 03:51:09 PM","10/25/2019 03:45:01 PM","10/18/2019 03:51:10 PM","Solid Waste",NA,NA,NA,"701 MCCULLOH ST, Baltimore City, 21201",21201,"Seton Hill",11,"Central",NA,39.2981378510365,-76.6222723775884,"(39.29813785103651, -76.62227237758843)"
